mall,type,shop_id,shop_name_en,shop_name_tc,shop_number,shop_floor,phone,opening_hours,loyalty_offer,voucher_acceptance,shop_category_id,shop_category_name,tag,update_date
TheOne,Shopping,1262,eGG Optical Boutique,eGG Optical Boutique,L301,L3,24305378,12:00 - 22:00,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1263,eGG Optical Boutique,eGG Optical Boutique,L302,L3,24305378,10:30 - 21:30,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1308,EMMAS DENTONS,EMMAS DENTONS,L702,L7,,,,,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Shopping,1233,ete!,ete!,L113-L114,L1,26770287,12:00 - 22:00,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1338,FANCL,FANCL,GA02,G,36220890,10:30 - 22:00,,1,79,Personal Care & Beauty,,2022-01-03
TheOne,Dining,1268,Fifth Element,五要素食堂,L308,L3,28892240,11:00-22:00,,,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1212,FILTERS.,FILTERS.,UG203,UG2,56113306,12:00-22:00,,,79,Personal Care & Beauty,,2022-01-03
TheOne,Shopping,1206,FIVE CM,FIVE CM,GB02,G,26770611,11:00-22:30,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1232,FRED PERRY,FRED PERRY,L111-L112,L1,26770271,12:00 - 22:00,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1331,Gelato Gelato,Gelato Gelato,L3 Kiosk 3C,L3,-,12:00-22:00,,,16,Deli & Confectionery ,,2022-01-03
TheOne,Dining,1290,Gram cafe & pancakes,Gram cafe & pancakes,L408,L4,23684588,11:00-22:00 (21:15 last order),,,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1219,G-SHOCK,G-SHOCK,UG218,UG2,25114922,11:00-22:00,,1,4,Jewellery & Watches ,,2022-01-03
TheOne,Shopping,1375,GUR BEER,GUR BEER,GA05,G,97416408,"14:00-21:00 (Mon-Thur), 14:00-23:00 (Fri-Sun)",The ONE Card,1,16,Deli & Confectionery ,,2022-01-03
TheOne,Dining,1295,Gyuhachi Express,牛八和牛燒肉屋,L501,L5,31014802,Mon to Thu: 12:00-16:00 & 18:00-22:00Fri to Sun & PH: 12:00-22:00,,1,28,Food & Beverage ,,2022-01-03
TheOne,Dining,1305,HABITŪ,HABITŪ,L608,L6,35720622,12:00 - 21:00 (Mon-Sun),The ONE Card,1,28,Food & Beverage ,,2022-01-03
TheOne,Dining,1323,Harlan's,Harlan's,L19,L19,29722222,12:00 - 00:00,The ONE Card,1,125,The Sky Dining ,,2022-01-03
TheOne,Dining,1361,HEYA,囍雲軒,L503-L504,L5,26283178,11:30 - 22:00,,1,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1270,Historic,Historic,L304,L3,28860821,12:00 - 22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1301,HOMELESS,HOMELESS,L602-L605,L6,29978191,12:00-22:30,,,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Shopping,1334,HOMELESS,HOMELESS,L6 Kiosk 6A,L6,29978191,12:00-22:30,,,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Shopping,1370,i.t orange forest,i.t orange forest,L2,L2L2L2L2,28152019/28152172,"Mon – Fri: 11:00 – 22:00 / Sat, Sun & PH: 10:30 – 22:00",The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1204,IMPERIAL DIAMOND,IMPERIAL DIAMOND,GA08,G,26988083,10:30-21:00,,,4,Jewellery & Watches ,,2022-01-03
TheOne,Shopping,1277,I-PRIMO,I-PRIMO,L316-317,L3L3,,,,1,4,Jewellery & Watches ,,2022-01-03
TheOne,Shopping,1209,izzue,izzue,UG109-UG112,UG1,26770175,12:00 - 22:00,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1215,JOURNAL STANDARD,JOURNAL STANDARD,UG211-UG214,UG2,26770237,12:00 - 22:00,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
