mall,type,shop_category_id,shop_category_name,update_date
HarbourCity,Dining,allcuisines,All,2022-01-31
HarbourCity,Dining,asiandelights,Asian Delights,2022-01-31
HarbourCity,Dining,chinesecuisines,Chinese Cuisines,2022-01-31
HarbourCity,Dining,confectionery,Confectionery,2022-01-31
HarbourCity,Dining,deli123,Deli,2022-01-31
HarbourCity,Dining,westerndelicacies,Western Delicacies,2022-01-31
