mall,type,shop_category_id,shop_category_name,update_date
PlazaAscot,Shopping,blt7f727c6237f3028a,Confectionary,2022-01-31
PlazaAscot,Shopping,blt7c15a2a8cb043fec,Education,2022-01-31
PlazaAscot,Shopping,blt3be900eb9aa1f8d9,"Gifts, Books & Stationery",2022-01-31
PlazaAscot,Shopping,bltb510b595c3a38b43,Health & Personal Care,2022-01-31
PlazaAscot,Shopping,bltbf8c8cd96db854e3,Household & Grocery,2022-01-31
PlazaAscot,Shopping,blt07005439cb98f4da,Services,2022-01-31
PlazaAscot,Shopping,blt33c3275f2b583596,Supermarket & Convenience Store,2022-01-31
PlazaAscot,Dining,blt3ca7d41c9773a7d0,Food & Beverage,2022-01-31
